key,balance,balanceEligible,balanceAtStart, isDisqualified, isNode, isActive,isEligibleFor_1_2,isEligibleFor_1_3
SdeeTv6V2e9BGvKc8nLmVCwGYwYNUYPPBd,2000,2000,0, no, no, no,yes,no
SdffAbcUQjf1h3jfAn627jup54ZaVYk1Uf,250,250,0, no, no, no,no,no
SdfiXpVC8GmmFjMJM7E9cXb4JHQEt1MiPq,250,250,0, no, no, no,no,no
Sdgw1vEEFbC4doSbMk3Cn3oWWTkjJumBSm,250,250,0, no, no, no,no,no
SdhQTqNwUpLiE4b2ePBuXSupXeT9uZKm5M,1001,1001,0, no, no, no,yes,no
SdhS4ygEYSoVy4e2tV1GMPMnoKTSjUAsnj,250,250,0, no, no, no,no,no
SdiokCopBJmyaU3EW2Mxn1FaeL3whchumb,500,500,0, no, no, no,no,no
SdkerUNwbVvE7mcuRLHmsM15AooahySLyT,250,250,0, no, no, no,no,no
Sdkv8x2CVzNvxty4g3my4vRyEPvJVptFcy,250,250,0, no, no, no,no,no
SdmpvLVCBJiEziTup6jJ34STxRQMSTofje,0,0,0, no, no, no,no,no
Sdmz2zUWirpoaybasAFAoRbgmNuU2xLMPv,250,250,0, no, no, no,no,no
SdnQKvDqayst2bfE8YgNq7Ymat7ZC86cqx,250,250,0, no, no, no,no,no
SdnrSPDJMJn1g6uHoUZqaaCyaSPt6wmCbu,250,250,0, no, no, no,no,no
SdqEZiQsxZZ83iSG3mm4zF3PAYFo51iAEv,1001,1001,0, no, no, no,yes,no
SdqjQhb1APu7bUFsUzUaqbfNr1fkCvzm2M,1500,1500,0, no, no, no,yes,no
SdqsPxYPHTuRxBik4f5nHrMQp29KueBgLh,250,250,0, no, no, no,no,no
Sdqu25rMn7vfEZkRj2gCmRgDMrW29bV8BV,500,500,0, no, no, no,no,no
Sdrnxs9xr2cU212KDmyNFHKcoxSZvC5JSj,250,250,0, no, no, no,no,no
SdtioCVKKL2uBke8GtgJjxsTep21HZtckW,1000,1000,0, no, no, no,yes,no
SdvuyWtoWJm1C81h6N45RSLQ1JNGgncCKB,250,250,0, no, no, no,no,no
Sdx1pTo4oZc5MB53wFxA6X1sau2hDA2Vhd,250,250,0, no, no, no,no,no
Sdxi9UHezji7v1vm3Hcnhew36yTLmZhiYy,250,250,0, no, no, no,no,no
Se1u7DfyXTbRtoL8fShRkcWzH3t7a6EdXK,250,250,0, no, no, no,no,no
Se2X9hPMd3JFY2wms9oD5E49avdVzn8GYM,250,250,0, no, no, no,no,no
Se2cDqp1QLqKC84MtDEbo6zKZ8B54JGLQ7,500000,500000,0, no, no, no,yes,no
Se2qwN29S9MM8xCxTL62JibVfbZnHLAeqq,250,250,0, no, no, no,no,no
Se2tVFqLwAFnzLfiZS52WMvLPE2wwMoCM7,250,250,0, no, no, no,no,no
Se3SpBMymr4T4sWSWfvMT25VHeGfVFQ7pG,500,500,0, no, no, no,no,no
Se4xqoh2bL6Hn5rQrLR6UzxcZ2Sdd2FEUE,250,250,0, no, no, no,no,no
Se5K2xDYxF4ejRoJS3c8hpWcwL7x6aPm9a,250,250,0, no, no, no,no,no
Se5mGRZqQ1T6WPXCnsMjUZ5gMQzpFzVFsY,1000,1000,0, no, no, no,yes,no
Se6MkHSK6tMA6LnQJPnSjkZcNifnwm5ss4,250,250,0, no, no, no,no,no
Se6tgEWV6n8NUvNGazMyJYZa6LWCMx6HRk,250,250,0, no, no, no,no,no
Se7JiUquvqQwAQHS5cH9v33UhrK5LMVvo8,250,250,0, no, no, no,no,no
Se7Y7aGBjXkFsfR1N9QWWFkpjsDiC9RzYx,250,250,0, no, no, no,no,no
Se7icL3P4yR6NX4u1tHc3d2zz6hMsNWGkK,250,250,0, no, no, no,no,no
Se7vWLanXroV5uA88pKQioSNqFaKfpMYQ2,1000,1000,0, no, no, no,yes,no
Se9a67BTwenZJMmmBqjB7Q1VmEeW4X6R1w,250,250,0, no, no, no,no,no
Se9eaz3isJPpdzPwZucqd6udvd5why98VJ,250,250,0, no, no, no,no,no
Se9jSRaTGr7gBj4t28xo8bFzMTFPgKwphk,250,250,0, no, no, no,no,no
SeAVf6o5uHxFZPWyXuBptxUtSbxmGmKFL9,1500,1500,0, no, no, no,yes,no
SeBDTSk7W6T7tPhDNUBzFKxiQguPK2SRbP,14202,14202,0, no, no, no,yes,no
SeBZLAxpB7p5wNVW3BUnd969u6oFnnHpdb,250,250,0, no, no, no,no,no
SeC7gMTU683ZisoUseg2pGphfdqjJ88peg,0,0,0, no, no, no,no,no
SeCg8TN9M1B7gn5wuNeFUakuu5eeRkS9t7,1000,1000,0, no, no, no,yes,no
SeCqtX4EkVakHdnafihwdb46kym3gLErsV,250,250,0, no, no, no,no,no
SeDGgoHtbVBWGHFHZAuWR8rdc922qfou13,1001,1001,0, no, no, no,yes,no
SeEcPqaeaJPFzjqcwr9sASNeMVLhB3deas,250,250,0, no, no, no,no,no
SeJD8KsWD5uEwBY7MjbFT9MaehbNNwwyR2,250,250,0, no, no, no,no,no
SeKKDyBKR1EKT6JMqqwVwQB86SRzLcFKDx,250,250,0, no, no, no,no,no
SeKisiHtTj2rok4iZbD2Vu7pKjHKQWyPmV,250,250,0, no, no, no,no,no
SeL2aXGA3nSpppGyUbmeXWVD6H5yTfz3j4,250,250,0, no, no, no,no,no
SeLYqdveYduGvst6XUjgrQtxLShn2kEAJz,250,250,0, no, no, no,no,no
SeLjqEK31mFc8N3thXZjYNo9nquDDtEYsj,250,250,0, no, no, no,no,no
SeMf64q6LrtZfEFpiLYLVytZP1UUybgBbH,250,250,0, no, no, no,no,no
SeMn8yMcbNHRxbnxkdbAMbNMJhc2k6qKRC,250,250,0, no, no, no,no,no
SeNEpH3F7xoMqWNFF1zhRJMGQLoEEPodxw,1750,1750,0, no, no, no,yes,no
SeNemarz1ZGPGREj268xiqK228NMnbSTVo,250,250,0, no, no, no,no,no
SeQCJ3tTUuoot3AWqJU1rnmRPAscWn7nWF,250,250,0, no, no, no,no,no
SeRpTvDSzQcyuTDxC1nx2MpknbhXDsUDxQ,0,0,0, no, no, no,no,no
SeSjuEUyccfeEQvHyek5QKWokq2iseAwLw,250,250,0, no, no, no,no,no
SeTEHxSP7PAhAz7zqocAVyNpdiZJyH6CE8,250,250,0, no, no, no,no,no
SeUuLte5UFCzh4fZbwDBScDfBNPrY79cpS,250,250,0, no, no, no,no,no
SeVXZFF5kRwoyh5h1RaTGZDZuxq12kNNAr,250,250,0, no, no, no,no,no
SeWcL5PB9hzH2Jgux8Sntgc5rVUaoUwBFB,250,250,0, no, no, no,no,no
SeWquqpZ96A3v2Ui88PaUsGyeg33bhxy8V,250,250,0, no, no, no,no,no
SeZ5GzoU3zFE3bC1soi1hM31vXifEH4kfb,250,250,0, no, no, no,no,no
SebbUTavyR3cFD6sjbT4fUa3PxtMJfYpiq,1000,1000,0, no, no, no,yes,no
Sec7JoeWUQ8Kap1yAZziaurtBbywbPGBgu,250,250,0, no, no, no,no,no
Sed3Wv3oH7vcr3vAfThgZjweJKzyC32DgT,250,250,0, no, no, no,no,no
SedRY7Ev8w2HhW9bMJnVw89VwpqR5TP6MR,250,250,0, no, no, no,no,no
SedTzXiN5g4y6FNq5Yt8u9YPP7tBiGG4zQ,1000,1000,0, no, no, no,yes,no
See35XkRxoBWz3bZa9N6B6eHg4oxyFUZhM,250,250,0, no, no, no,no,no
Seemkg8AGJHYwRRsDEmVyjLXVv7dgagTDC,250,250,0, no, no, no,no,no
Seex6TBXNR6AKYUJHZnP6hY4KxoiqfUNg7,250,250,0, no, no, no,no,no
SefhtuhtkqNiWSe9enoXUWjS3p4TdGEyNv,250,250,0, no, no, no,no,no
SefrrhXXj2Va8R1oN4FB8mZVqH83qL3b2Y,1000,1000,0, no, no, no,yes,no
SegRehtGWL6L6DTCehw3XWENNsK53VZkbJ,250,250,0, no, no, no,no,no
Sei7b8XuweRqZYbo6arNiVv79nLkucjLYj,250,250,0, no, no, no,no,no
SeiFRMEXVCvTUo7ergXvBxgh8ZBqsber5z,250,250,0, no, no, no,no,no
Sej53YG6KFMdU5brpR3GN3wRD8p7jsE66k,100,100,0, no, no, no,no,no
SejBUTN3icSjDXd4mk1reFTUTVddbc9dFM,1000,1000,0, no, no, no,yes,no
Sek6KQUbFXXhSneMRqnNPfMP4sbXU5gxNf,250,250,0, no, no, no,no,no
SekLYikf9LKCnPrEC249rdn8eDBUM95dvd,250,250,0, no, no, no,no,no
SekPTVZto34peC5TSH4DYQH4WffKgamCGg,250,250,0, no, no, no,no,no
SemQM6hGCnARj3HyygxYzwawh6tTF6XjGs,250,250,0, no, no, no,no,no
SeoGPV5n3AebceMNRi9Hk4cd12rScM6KZi,250,250,0, no, no, no,no,no
SepeSpnn34bZQ3PhUQE7MJi9vLZCnENQZF,250,250,0, no, no, no,no,no
Sepg6BtPibZk5PnMKqVrpGebPeYve88tHs,250,250,0, no, no, no,no,no
SeppJ9PXi8AxiMx5gErD9nc22YZ4N9GJ9Y,250,250,0, no, no, no,no,no
SerAMiHgKoKP3crE6BzHCrQBVHbT1sa9Qp,1000,1000,0, no, no, no,yes,no
SerYobySAxe1GGDshATo5Kz2tp8rdeVkjE,1500,1500,0, no, no, no,yes,no
SesscJEnpMf6hj2vW7u5ynySEWdM5fdrJB,500,500,0, no, no, no,no,no
SevAFRr5S9U2nv6NVA62VaV3M9ymuDRWzu,250,250,0, no, no, no,no,no
SexBERYVTdyGvzv7BuvSCoc1955yz7cUJh,250,250,0, no, no, no,no,no
SexXqFhYv1uFqt22C7aGypp41rzQZRCPPH,250,250,0, no, no, no,no,no
SexmzVzpKBs7p1TWveFytqMcFyYJq9cEWY,250,250,0, no, no, no,no,no
SeyFoxV5B12QXU59M2XazbswtukWEYSEvF,250,250,0, no, no, no,no,no
SeyNVVkYgC7yUqvNzH76hsA2ZpMMEYoU7P,500,500,0, no, no, no,no,no
SezWHgSNnkgYfFEyXrjt8GPUZP5qg8u24r,250,250,0, no, no, no,no,no
Sf286fdfNNiqm8dhoAwnwWjTzMwPxomK2g,8,8,0, no, no, no,no,no
Sf2WpsC64xPYfrjwvru6kXJRdoswj31RoJ,250,250,0, no, no, no,no,no
Sf32K1DDB9js2q7qK7PRFJSdjnF7sXq6gG,50000,50000,0, no, no, no,yes,no
Sf4cZnjbRS6fofjxEJ1mTAeZipSK99aYBL,250,250,0, no, no, no,no,no
Sf5ePS2GPhMmTN8eVHAWix6kDJKWeANCJR,250,250,0, no, no, no,no,no
Sf6NLLVHKE8CWnCWzJAoRjjSjSQh6r5qtz,5000,5000,0, no, no, no,yes,no
Sf6VCrAz9NYpud1my9x5z1KrQ6ga5uhLY5,250,250,0, no, no, no,no,no
Sf9F4YFdUUEf6nMdk3vauASwf7rce5CXzR,250,250,0, no, no, no,no,no
Sf9Te5iamhj7sSZek4HpShyHaFu7oG8qFn,250,250,0, no, no, no,no,no
SfBZKa733sn89iGr9qfopZF4Dt5TtMEouN,5000,5000,0, no, no, no,yes,no
SfCjhu6xsVyAF5V33fmiRmKgGiQD2Ygnpt,250,250,0, no, no, no,no,no
SfDUpnd5D2t3No98PbvvnHKkxbS5X9TsMH,250,250,0, no, no, no,no,no
SfFubfV69xqED6jWtGsmdXUMmyvDjcBpSm,250,250,0, no, no, no,no,no
SfHftfy1LZhMmu55YknthHbvcr5fU8ewhx,250,250,0, no, no, no,no,no
SfJW2sjJ8hPyVtLHCxngrMGNnCEiQ5toxP,1750,1750,0, no, no, no,yes,no
SfJqX542GSY1YYioqmhjNHfVRrGcbnrLwS,250,250,0, no, no, no,no,no
SfKHiKVWditittZEEja5vnSJRUJpUXXYP9,250,250,0, no, no, no,no,no
SfKY5oXNcycerhiJiGrhJK6pqF2m19T5ok,250,250,0, no, no, no,no,no
SfLps4qYLNH52UpjAtpurfGBDay8vYrvyY,250,250,0, no, no, no,no,no
SfM92AzupnhSsnxhQWfrUDuJmXWUs8y9QK,250,250,0, no, no, no,no,no
SfMe9Fxij7YH3A362gyWscwvV6NS9hhHzV,250,250,0, no, no, no,no,no
SfNEE81wx83eWDazBoyuve2oqchZ76v6ZK,250,250,0, no, no, no,no,no
SfNk5xbTR5s9L9kGnoPLrcs7hiB6zWdzKS,500000,500000,0, no, no, no,yes,no
SfPkNDFxCn5jmhPor3hPpbKHXv6zL8Y3J1,40000,40000,0, no, no, no,yes,no
SfSRGTu1atCNFNGJMvkqD4kmvr1iky4iZ9,250,250,0, no, no, no,no,no
SfT8udL1wrCBULo8z8WLmp7bUS6oxxbxFy,250,250,0, no, no, no,no,no
SfTMVgUZXHiLUH9ceGvkH9VZTAd2XBg7Ya,250,250,0, no, no, no,no,no
SfTQPF8aGdbwZJKGGB3H92xKZbjURnHty1,250,250,0, no, no, no,no,no
SfTjyyttTVCnMkXiw7dp6NwwRjR6LYhZ9F,250,250,0, no, no, no,no,no
SfUbfRSQMfuJknsKWUfhDg8BX5JBDFsfCB,1999,1999,0, no, no, no,yes,no
SfUcYu13DDbNZsFEaNiM2DzSNyHXjRsz1R,250,250,0, no, no, no,no,no
SfVvtSsdnD7t9TTJrnavinN6R8Go1jxsVc,250,250,0, no, no, no,no,no
SfWBtfCVHPEDXomehPHMRdbjUoA4p1f2DB,5000,5000,0, no, no, no,yes,no
SfWTfUAYJ5Do28Tbb8nk5LjvGCmFc6h8xQ,250,250,0, no, no, no,no,no
SfWuooeQy1cmfvTqqGTBPtPrcbB1ki2bXx,50000,50000,0, no, no, no,yes,no
SfXzQv9npkFScmSCZux3L9qgfteMYh9dsj,250,250,0, no, no, no,no,no
SfYKenCDAYFXkDMSMexL25SrqJx698e6dp,1001,1001,0, no, no, no,yes,no
SfYaTaaVmJdqH9iBaRbszeNhK9RJEsNsjd,12562,12562,0, no, no, no,yes,no
SfaGZ1JGMUkrzrv9ZkBSvoTLbk23ADDpuE,250,250,0, no, no, no,no,no
SfahNzyGnhUHrbLHDGY9oJph6dBMzoSXqW,250,250,0, no, no, no,no,no
SfbdRnw8GWUDa8ySaJQ4JxaKniq7XVFybM,250,250,0, no, no, no,no,no
Sfbv6TnB4inCSTvVU6Uf7HXsp2JZkVbW6j,250,250,0, no, no, no,no,no
Sfc2HbfNvzmKtxpfaaC9doARBQkLD7e683,19010,19010,0, no, no, no,yes,no
SfcsdpxSY1GwUsc7MF693vkUYFqNJUsPxP,250,250,0, no, no, no,no,no
Sfe4yxnbJKSubjhMAuzBYdJdp23azx693c,2000,2000,0, no, no, no,yes,no
SfhFGNvTAPr3mEVY2rCgR7pMoMV4gvTTjh,250,250,0, no, no, no,no,no
SfhRd6XZAbpbiSgMGVwrKkNaLjaBkPNQCj,250,250,0, no, no, no,no,no
SfhT3vsMC9S2JTKWHTuAkTN3FhER5d3yRM,250,250,0, no, no, no,no,no
SfiSqy9BsQxS7qrkXQxWLJfbBRZh3Td3eF,250,250,0, no, no, no,no,no
SfjVHZPVgKjrBeJvsU725BhZdzQczpsb6b,250,250,0, no, no, no,no,no
SfjfTgfNFwEg6WSmumSBCBWsQJBBDUY3X3,1000,1000,0, no, no, no,yes,no
SfkqfkxkuSEa8ftQZ6c8nZnwhtvEKn3zbF,250,250,0, no, no, no,no,no
SfkvtBxRKb2c31rjomPsKSSLSrVVdp9yof,250,250,0, no, no, no,no,no
SfmDsuP7SkxKcxg9Nip5RnUkz8PL6at72C,250,250,0, no, no, no,no,no
SfnMBF1rq7aKEtsiJA1h1fSn5M2F5j9X8E,250,250,0, no, no, no,no,no
SfnZpohojmwgM2nyt2pofunXQoQz3RL3KJ,250,250,0, no, no, no,no,no
SfnpjHEfadqdbHJuFKcUTGQdeK2r6ox2Ks,250,250,0, no, no, no,no,no
SfoW8L7eRRtUjBYbJeZQ3ms2M4Xe3mB8TY,500,500,0, no, no, no,no,no
SfpDjVzDZ2MUQtrmfPocv4thLNTKJKrpqj,28750,28750,0, no, no, no,yes,no
SfphjrqGzWVjtnVpvBaHFWhgqFbEAEBs1M,250,250,0, no, no, no,no,no
Sfrav4493vHiYh35ApdPexibmtjVUYqQgD,250,250,0, no, no, no,no,no
SfsMA8UEZ15tvTvVybf4XVNNT3Aj816gSx,500,500,0, no, no, no,no,no
SfsNHUJckUUgQJfSotQE28hmErqkpn37BD,8000,8000,0, no, no, no,yes,no
SfsTmiAQ425fv2d3geWe9Xr8cX1wFj443n,9499,9499,0, no, no, no,yes,no
SfsdgucGvJpYX4QyWCkpTmmBM2saJHYCUx,850,850,0, no, no, no,no,no
SfssvsVCc6HWCSNDuGNfEAA68DgLNwv7bP,250,250,0, no, no, no,no,no
SftkbaXfbtoiUezGnmdjbfAZCKLFytmdC7,100,100,0, no, no, no,no,no
Sfty4uQtP6FiDjJp7FvBYZtNGWREgdTkX7,250,250,0, no, no, no,no,no
SftyBZpxEAqkmGAiHSyYLEBXYbQN82bvyZ,250,250,0, no, no, no,no,no
Sfufx3WnQojJN6GeCzDu1Mr1jJoxfexvvE,0,0,0, no, no, no,no,no
SfvQrurhzmm15UhNfTDPyDW6DifxrH1j6w,250,250,0, no, no, no,no,no
Sfw52ySDH2TFvvVnMfJsVeovPXAMJne93G,250,250,0, no, no, no,no,no
SfxPZ3G2B8eP2WY1j1op1QDhPFnsyWTbG3,250,250,0, no, no, no,no,no
SfxXCghjZcgzfzXQ7Hv7KvzpVxpxpyq6t8,20,20,0, no, no, no,no,no
SfxujUkHbfyTUdWw8Jc8agyXHg74n1M8LK,250,250,0, no, no, no,no,no
SfyyxUFkZpTtoMvc51vkGA8iLXQkzu5CXE,1000,1000,0, no, no, no,yes,no
SfzbAR3Ve7ixavZv9pnDEwAfBVUS1Siwm5,250,250,0, no, no, no,no,no
Sg16hNUm5m2Rcds9qvt6wqzLgYNRMT4dMj,0,0,0, no, no, no,no,no
Sg1Ax4qocarq8VcJLPK6wbxhnAZgtr31Ze,250,250,0, no, no, no,no,no
Sg1aSbk4a5xNTnSPLTJPQAfFunno3BAxBF,250,250,0, no, no, no,no,no
Sg2YcTwo5gTGvDyzBxxGY5HoUCEN5tsnPD,250,250,0, no, no, no,no,no
Sg4r1gXaxKCMqaL65bTTDB1P4ujBJYzb1M,250,250,0, no, no, no,no,no
Sg4sEr3r7BVq7gMwzERYnp96BU4VP2DXBj,250,250,0, no, no, no,no,no
Sg5tWDGmtx2QyuujK6jWJuc9VcNzSvFfRn,250,250,0, no, no, no,no,no
Sg6Hhb9uphp45Y5rEk53cAbUERaXPvsCCt,10700,10700,0, no, no, no,yes,no
Sg6uag2TWfKFBm3vMRefwUS9osmY7ScKSh,250,250,0, no, no, no,no,no
Sg78P2BPdummmXs5i7MbutNHW5oakqV3ct,250,250,0, no, no, no,no,no
Sg7hDf1Wq6ccGfqvh25Mmzdj5CV1HAjZYP,250,250,0, no, no, no,no,no
Sg8gF4zf7CZWDQvZvh4zGM6uprceiEw3Ta,250,250,0, no, no, no,no,no
Sg9tf3E7FJNRjLXV9A5Ew9Q3rKTUVyYZz5,250,250,0, no, no, no,no,no
SgArZ8FvB4wxH3CuaSp23BuQgWdmRSZnNh,250,250,0, no, no, no,no,no
SgDCKDBhNrqdBD2RaqmFrrW9gZDDCU7iuF,250,250,0, no, no, no,no,no
SgDmAqXQaSjnUXyfLMMCnwsSYxsspaSRbL,250,250,0, no, no, no,no,no
SgESt3wBCpwfhxAX9VD2i7UEHWUcy1e9uF,250,250,0, no, no, no,no,no
SgG5PdAuCu8aZwbw7gAwRdDKgYMwPNuBqo,250,250,0, no, no, no,no,no
SgGU8pCBbFgoAf13jKAnSDGFqCMK3LmosX,250,250,0, no, no, no,no,no
SgGiMggcbVueLqwwrLv6C5Pn6oiSxiASA6,250,250,0, no, no, no,no,no
SgKfkfm9abqkX2RLugnjmJLGXWhHb8Nuw6,4999,4999,0, no, no, no,yes,no
SgM4ZUN3gC46HNAP77SDayxuTVtHGipiFz,250,250,0, no, no, no,no,no
SgMHZ5baVX8AnLdYXWujZWHkihHixd1t6F,249,249,0, no, no, no,no,no
SgMNSxvQ9kqmm5VZoNGy8FuWMwWqjV7AU8,250,250,0, no, no, no,no,no
SgP4VktBiXxQeTkXJGkTqUwsPvmbWAx4cB,250,250,0, no, no, no,no,no
SgQ8g6f98FgbtobEhYyMNLEJ54SJexPbcc,250,250,0, no, no, no,no,no
SgQMT8F5SCwMq5X73Xkp6FKBY5sTssccfU,250,250,0, no, no, no,no,no
SgTbLfC1CgRyqJxD3HDnoAQuJksbuDzqhT,1001,1001,0, no, no, no,yes,no
SgUiNhb8csqNKCzExYfGwDHW3MRhfmavYJ,250,250,0, no, no, no,no,no
SgWiDNHtfkNvxd1CBJ9u6yXkkUfUieKepJ,250,250,0, no, no, no,no,no
SgZCNR2P6yTXqMkoKxFSPTTDcGg7V4Au7r,250,250,0, no, no, no,no,no
SgZH8ZZF7x1VP5cdsjoRFCYCKusf7rGT2f,250,250,0, no, no, no,no,no
SgaDNTSL85wYCpdwtxShgMtSZXnggg4uNG,250,250,0, no, no, no,no,no
SgaKHNhxXXGXVS9bUbjCqh6LDpyurwtrB9,250,250,0, no, no, no,no,no
Sgau6RUDXYgm6TcyVmgf6R86sJnTQUzmsy,250,250,0, no, no, no,no,no
SgcFqhd9dZKCRDvDnzjPEELHNF4m8qi97R,20,20,0, no, no, no,no,no
SgctEBnzCcgFBWxK9LFtMuX2VHQqiyH9Mv,250,250,0, no, no, no,no,no
SgdEF1Apt2JW4M5YN1vmf3ip8DmsEMPAuz,250,250,0, no, no, no,no,no
SgdRgceXxvXMSzmNKJqj8PVoEU59JNf9XH,250,250,0, no, no, no,no,no
SgfFnML3qeg78bSFNMbFTdc7myWcBmJrTn,250,250,0, no, no, no,no,no
SgfcDX4uoaULosQ3D81GqH6bW2TuznqXc4,250,250,0, no, no, no,no,no
Sgfz2ps8yc4qm2sf7HFwpVQcbkkpth4Pmn,250,250,0, no, no, no,no,no
SggJkRb8LMUJRHvjbUTg9quWu7yDsTsnFg,250,250,0, no, no, no,no,no
SggQHJ9M4bZL955mqZFU7JJ4rV4gRy1smy,250,250,0, no, no, no,no,no
SggZZGDQa9i1PR4zS2tK65DJDRDDotGzwa,250,250,0, no, no, no,no,no
SggaQZV3jAkxpSbpsbRBP6DrmeWe2maDPz,250,250,0, no, no, no,no,no
SggveFWA5ArMkDnQ57y95s3CdXZbCZKxcP,250,250,0, no, no, no,no,no
SggxRCa6U2gZnCJUSo5dUAxAW4jhAU3YaQ,250,250,0, no, no, no,no,no
SghM35PdT5DRngNxLo1mUPMgjBtK2mMkeo,250,250,0, no, no, no,no,no
SghR4TEBMgaWKyBfEUp1xGCPdAkdFx2yeJ,250,250,0, no, no, no,no,no
SghURbHE5NpFQWGmtzuyGjcncq2XQ8AbVK,250,250,0, no, no, no,no,no
SgiSYmvV7CtL61LaeEYRb1U5T5XJzcfNAJ,20,20,0, no, no, no,no,no
SgiaBjwRbxyyhNf86KkUQ1RZ9C21nATDur,1000,1000,0, no, no, no,yes,no
Sgm8VDNACULZpxr2C55Yyfa8rVJc5RRMcT,500,500,0, no, no, no,no,no
SgnEpfXycer3rL8ntkdsjckJYXUZGwf77J,14125,14125,0, no, no, no,yes,no
SgoURqVEQERuDrf898rRiop3oqfxKfPrcj,992,992,0, no, no, no,no,no
SgoqdEdtnMcBHQH4sdEd9QJqNZ4qM8Ftyt,250,250,0, no, no, no,no,no
SgpLzYV6siXwQ5WJabKQwj4fRR2se4T4t9,250,250,0, no, no, no,no,no
SgpizwFPkQT7HGGvSDDAStqbLJY2Sabb9p,250,250,0, no, no, no,no,no
SgqNioEG7MCXzNanHynqNt2PNdxk9XDKDb,60,60,0, no, no, no,no,no
Sgt8K8BZsKB7MJdfc63qEWDVHcp2Wy3Zym,250,250,0, no, no, no,no,no
SguPUKNyHHb5iYvzALB9qom9tWtS1B4MdP,20,20,0, no, no, no,no,no
SgwAe6zueJqhEupAeDWPsy44tfxh6CPLm1,1500,1500,0, no, no, no,yes,no
SgwDzMn8YV2nW8HR9wUpDWauctY5SGkE7p,250,250,0, no, no, no,no,no
SgwJbKHJWuwE5hZKpkbXXZwptEkgjW4qqZ,250,250,0, no, no, no,no,no
Sgwu92J3r2g5KBNTn27q6X6PEi92rnAotr,250,250,0, no, no, no,no,no
SgxEZvxGASboV82J271GmAdGfYiCSszayJ,250,250,0, no, no, no,no,no
Sgxo6fbR4V1Gqvtd5DfaDFAadM557X39vR,250,250,0, no, no, no,no,no
SgyLFbsx2NWmm3eXeBqtewYq62jSkkBseL,1001,1001,0, no, no, no,yes,no
SgzLxJsgKnuVAU56giWY9BJwenVEa6deGk,250,250,0, no, no, no,no,no
Sh1i8hiuNva2uHKBhr6KsAop8xKxEKe9S6,250,250,0, no, no, no,no,no
Sh2YH9dMhBFvbr2QqjWRwWtYGsv1Fq9w4f,500,500,0, no, no, no,no,no
Sh34GXosd14woVdZuan6ePTP3ACNiKp3Bb,399,399,0, no, no, no,no,no
Sh4LVLHLc8WWVSX1SEWLxLWsjvAyxAxSHh,45,45,0, no, no, no,no,no
Sh4ck7FrgfY3DKxaijXLCHXyFmDYxdTiWn,1000,1000,0, no, no, no,yes,no
Sh4h3SjB68TQJ18awJebhchm2Bmeo7e3Bg,500,500,0, no, no, no,no,no
Sh4sNmFTJgw738pi1BR2F5nLXd8gSz9TH1,250,250,0, no, no, no,no,no
Sh68UcSYYneVxBpKcb5uS8a8hvaDoweDfr,250,250,0, no, no, no,no,no
Sh7WLFUMyTvMhQ85hriTDoDJHFMBgLW3zh,0,0,0, no, no, no,no,no
Sh7feWCALvQDbbYPWKqTsJ8DSwavTcgvq8,500,500,0, no, no, no,no,no
Sh7oQBL9G1Po5DRMT9rpY2TuFhq5xM4PJi,18639,18639,0, no, no, no,yes,no
Sh8JpuoGS9Lo2X5BzCKU6C8APhD6WXir4n,250,250,0, no, no, no,no,no
ShBiQkPRrvk6UnM3DkDS3tMSujxcziXcmx,250,250,0, no, no, no,no,no
ShCrCzXPuR4yLHVkUpbYijeKePThwyDH4U,0,0,0, no, no, no,no,no
ShDouujhdUaxRg8F7kLZ9cqzM5YETbN4hL,2499,2499,0, no, no, no,yes,no
ShE44FSSK64S919icxQvSJpNXwX43ttLAc,250,250,0, no, no, no,no,no
ShEZ4Kwj91ocBruwh9oBEPE3KmtwCdP8X6,250,250,0, no, no, no,no,no
ShEn1LeDCNXcjrMVrL47FNTUJkLcVNLGhg,250,250,0, no, no, no,no,no
ShFJZWPLrmbBPfRP1F8zQfVYfJd8qZUAXQ,250,250,0, no, no, no,no,no
ShFM6uKWhs2CAs4rp3cMC78ABu3TpEZbDY,250,250,0, no, no, no,no,no
ShHP5SBzdskgntnehNNtM4xhzfdpQmUTnA,250,250,0, no, no, no,no,no
ShHe8qZ2TgYZTHZJFyNpfhaqn7AnAnDtjp,250,250,0, no, no, no,no,no
ShJfowFngRQS31uzYWccNtjALqrbt6rvkM,250,250,0, no, no, no,no,no
ShKbqRh3tYtk1MsPdXt5nnqcw6EWnP58gY,1001,1001,0, no, no, no,yes,no
ShPRU8XdcxoDso1JhdX5HRbkTpHi8nqyh2,249,249,0, no, no, no,no,no
ShQ139ykthdKPJheWB1Kn7ebTNXx3tMjgg,250,250,0, no, no, no,no,no
ShQ3jJsoMv56e2tScvLD2wPypesvdFTQvd,2000,2000,0, no, no, no,yes,no
ShQ4VMPcGZXuZSVMZntjuzrDz5LKfBhBMB,250,250,0, no, no, no,no,no
ShQxh8DTqu7EiPzDtUWa45PvzNf22sPnqY,500,500,0, no, no, no,no,no
ShRare3bECWUspLPLVwGS7m5dqJLD2TEUn,396,396,0, no, no, no,no,no
ShRw6KxRN9LfKjGSVBCG2zTcPZg93MWmqW,250,250,0, no, no, no,no,no
ShSP6Bat2eEkEKeVMEophWoB7rerpX8ZZi,250,250,0, no, no, no,no,no
